inx,value,variable,name
2019-05-15,3.14217710494995,ET,a
2019-05-15,1.15113258361816,GPP,a
2019-05-15,3.14217710494995,LE,a
2019-05-15,2.02616357803345,Rainf,a
2013-06-01,1.49573016166687,ET,a
2013-06-01,2.57411003112793,GPP,a
2013-06-01,1.49573016166687,LE,a
2013-06-01,0.495872139930725,Rainf,a
2014-06-01,2.30295181274414,ET,a
2014-06-01,2.89450216293335,GPP,a
2014-06-01,2.30295181274414,LE,a
2014-06-01,1.3271427154541,Rainf,a
2015-06-01,4.12409257888794,ET,a
2015-06-01,2.80564475059509,GPP,a
2015-06-01,4.12409257888794,LE,a
2015-06-01,3.31442070007324,Rainf,a
2016-06-01,2.6643340587616,ET,a
2016-06-01,2.40106010437012,GPP,a
2016-06-01,2.6643340587616,LE,a
2016-06-01,1.67474400997162,Rainf,a
2017-06-01,1.30462920665741,ET,a
2017-06-01,2.84357738494873,GPP,a
2017-06-01,1.30462920665741,LE,a
2017-06-01,0,Rainf,a
2018-06-01,1.88605523109436,ET,a
2018-06-01,1.65666520595551,GPP,a
2018-06-01,1.88605523109436,LE,a
2018-06-01,0.780096113681793,Rainf,a
2019-06-01,2.34404182434082,ET,a
2019-06-01,2.50629544258118,GPP,a
2019-06-01,2.34404182434082,LE,a
2019-06-01,1.0078296661377,Rainf,a
2013-06-15,4.58897352218628,ET,a
2013-06-15,2.54882383346558,GPP,a
2013-06-15,4.58897352218628,LE,a
2013-06-15,5.02149343490601,Rainf,a
2014-06-15,3.98230743408203,ET,a
2014-06-15,2.8758819103241,GPP,a
2014-06-15,3.98230743408203,LE,a
2014-06-15,3.1805202960968,Rainf,a
2015-06-15,1.25236451625824,ET,a
2015-06-15,3.0960259437561,GPP,a
2015-06-15,1.25236451625824,LE,a
2015-06-15,0,Rainf,a
2016-06-15,3.10520172119141,ET,a
2016-06-15,1.92452001571655,GPP,a
2016-06-15,3.10520172119141,LE,a
2016-06-15,2.09024381637573,Rainf,a
2017-06-15,3.44152736663818,ET,a
2017-06-15,3.32994532585144,GPP,a
2017-06-15,3.44152736663818,LE,a
2017-06-15,2.29115152359009,Rainf,a
2018-06-15,1.19402086734772,ET,a
2018-06-15,1.16604173183441,GPP,a
2018-06-15,1.19402086734772,LE,a
2018-06-15,0,Rainf,a
2019-06-15,1.34574949741364,ET,a
2019-06-15,1.85126209259033,GPP,a
2019-06-15,1.34574949741364,LE,a
2019-06-15,0,Rainf,a
2013-07-01,5.39155292510986,ET,a
2013-07-01,2.90254235267639,GPP,a
2013-07-01,5.39155292510986,LE,a
2013-07-01,10.7028408050537,Rainf,a
2014-07-01,4.05016183853149,ET,a
2014-07-01,2.40870714187622,GPP,a
2014-07-01,4.05016183853149,LE,a
2014-07-01,3.31464576721191,Rainf,a
2015-07-01,3.81256008148193,ET,a
2015-07-01,2.9865140914917,GPP,a
2015-07-01,3.81256008148193,LE,a
2015-07-01,2.68838000297546,Rainf,a
2016-07-01,2.62118268013001,ET,a
2016-07-01,2.48233342170715,GPP,a
2016-07-01,2.62118268013001,LE,a
2016-07-01,1.67188704013824,Rainf,a
2017-07-01,4.59762716293335,ET,a
2017-07-01,3.58651804924011,GPP,a
2017-07-01,4.59762716293335,LE,a
2017-07-01,5.94474363327026,Rainf,a
2018-07-01,4.39831113815308,ET,a
2018-07-01,2.70562529563904,GPP,a
2018-07-01,4.39831113815308,LE,a
2018-07-01,6.03575372695923,Rainf,a
2019-07-01,4.32186079025269,ET,a
2019-07-01,2.31202411651611,GPP,a
2019-07-01,4.32186079025269,LE,a
2019-07-01,5.28521156311035,Rainf,a
2013-07-15,4.08973407745361,ET,a
2013-07-15,2.74612331390381,GPP,a
2013-07-15,4.08973407745361,LE,a
2013-07-15,3.35667157173157,Rainf,a
2014-07-15,3.22253441810608,ET,a
2014-07-15,2.3945677280426,GPP,a
2014-07-15,3.22253441810608,LE,a
2014-07-15,2.26272082328796,Rainf,a
2015-07-15,5.03793144226074,ET,a
2015-07-15,3.78571152687073,GPP,a
2015-07-15,5.03793144226074,LE,a
2015-07-15,7.93059206008911,Rainf,a
2016-07-15,5.63005876541138,ET,a
2016-07-15,3.11925435066223,GPP,a
2016-07-15,5.63005876541138,LE,a
2016-07-15,13.0605230331421,Rainf,a
2017-07-15,3.73960185050964,ET,a
2017-07-15,3.14109921455383,GPP,a
